Term,pval,fdr,nes,es,gene
"GO_Molecular_Function_2023__DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.334,1.0,1.0294066994572455,0.4945206371877511,HAND1;SP7;ESRRB;HOXC4;ZNF473;ZNF227;ZNF784;CREBRF;ZNF836;NR1H2;PRDM4;INSL3;NFAT5;ZNF615;ZNF721;E2F4;ZNF384;ZNF814;ZNF226;CRX;ELK1;ZNF229;ZNF606;ZNF600;ZNF224;GLI1;RFXANK;NFATC3;ZNF580;FOXF1;ZNF71;ZNF668;ZNF175;ZNF43;ZNF780B;ZNF574;TCF21;GLIS2;CREB3;MZF1;TFCP2;BARX2;ZNF91;ZNF544;ATMIN;ZNF319;HSF1;POU4F1;ZNF782;TP73;RFX4;ZNF585A;ZNF585B;ZNF267;STAT6;ZNF395;ZNF485;E4F1;ZNF845;TCF3;CEBPG;UBA2;ATF5;SALL2;ATF1;OSR2;ETV1;ZNF33A;ZSCAN21;IRF3;POU4F3;FOXJ2;DDIT3;RFX5;MLXIP;MYBL1;ZNF597;CDC5L;NFIC;FOXK2;GTF2I;ZNF345;ZNF268;GABPA;YY2;PLSCR1;IRX6;HOXA7;MEF2C;ELK3;GATA1
GO_Biological_Process_2023__Cellular Response To Virus (GO:0098586),0.334,1.0,1.0653326572820152,0.5273962896429428,IFNG;TYK2;OAS1;IL12A;IRGM;IFNAR1;FMR1;RRP1B;IRF3;IFNE;VWCE;POU2AF1;DDX3X;IFNA5;GBF1
GO_Biological_Process_2023__Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),0.334,1.0,1.065172267689652,0.5299386300390883,CCNH;CDC37;CCNG1;CDK7;HERC5;CCNO;CCNE1;CDKN2D;CCND2;SERTAD1;CCNF;CCNG2;CCNA2;CCNJ;CCNK;CDKN3;PKMYT1;BCCIP;CCNA1;MNAT1
GO_Biological_Process_2023__Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),0.334,1.0,1.0526141617712015,0.5096586298478553,DERL1;PIAS4;GSK3A;FBXO4;NDFIP1;HDAC3;HSPBP1;SAE1;RCHY1;HUWE1;PAXIP1;DCUN1D4;WFS1;PRICKLE1;UBA2;DCUN1D1;AXIN1;BIRC7;BIRC3;DCUN1D3;TSPYL5;PIAS3;UBQLN1;SPRTN;PSMD10;PTTG1IP;TNIP1
GO_Molecular_Function_2023__Ubiquitin-Like Protein Transferase Activity (GO:0019787),0.334,1.0,1.0387804928515656,0.4979875231270659,TRIM23;RNF14;BRAP;FBXL14;UBE2N;UBE2B;RMND5B;PIAS4;TRIM28;UBE2K;CDC34;FBXO4;MDM2;WWP2;UBE2S;UBE2D2;HERC5;MAEA;RCHY1;ERCC8;RNF139;UBE2I;KLHL42;PJA2;FBXW11;AMFR;HUWE1;UBE2D3;CBLL1;UBE2W;UBE2M;CNOT4;KCTD13;ATG10;NSMCE2;RNF41;FBXW8;RNF4;FBXL6;MGRN1;SHARPIN;CDC23;NSMCE1;RNF31;ITCH;UBE2D4;TSPAN17;RSPRY1;TRIM4;BIRC7;KLHL13;LRSAM1;FBXL5;UBL4A;BIRC3;WWP1;TRIM69;SIAH1;ANAPC4;ASB4;UBE2G2;RNF40;RNF130;RLIM;TRIM32;BTRC;PIAS3;FBXW2;RBCK1;ZNRF1;RNF115;UFC1;UBE2H;RBBP6;TRIM56;TRIM2;SMURF1
GO_Biological_Process_2023__Embryonic Organ Morphogenesis (GO:0048562),0.335,1.0,1.0634631389861722,0.5258597907938539,MFAP5;HOXC4;HOXC9;NIPBL;FOXF1;TCF21;TBX20;MEGF8;OSR2;POLR2D;FUZ;HOXA4
GO_Biological_Process_2023__Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),0.33544303797468356,0.999179135442809,1.1069242381652342,0.5727269279755054,TYK2;IL12B;PTPN22
GO_Biological_Process_2023__Vesicle Cargo Loading (GO:0035459),0.335707019328586,1.0,1.095226969510419,0.5599641018068499,TMED2;SEC24B;SAR1A;SH2D2A;SEC31A;SEC24D;SEC24A;TBC1D20;SEC31B;MIA3;SEC24C;SEC23B;CTAGE6;TMED10;SEC23A
GO_Biological_Process_2023__Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),0.3360910031023785,0.9981822487217443,1.1052808190409846,0.5678931705956034,CACNA2D1;TRPM4;CACNA1C;CACNB2
GO_Biological_Process_2023__Regulation Of Anoikis (GO:2000209),0.3364102564102564,0.9983704650259563,1.1058421194779273,0.5593851439599056,ZNF304;PTK2;SRC;MCL1;SIK1;PDK4;PIK3CA;TLE1
GO_Molecular_Function_2023__Actin Monomer Binding (GO:0003785),0.33641975308641975,1.0,1.0995320252416856,0.562304349059763,LMOD3;TWF1;MYL4
GO_Biological_Process_2023__Regulation Of Osteoclast Differentiation (GO:0045670),0.3376753507014028,1.0,1.073135802271071,0.5376406236395052,IFNG;TNFSF11;CARTPT;CAMK4;POU4F1;ZNF675;IL12B;UBASH3B;TLR3
GO_Biological_Process_2023__Golgi To Vacuole Transport (GO:0006896),0.3378238341968912,0.9992490011752054,1.105898392944039,0.5724251603319098,CCDC91;GAK;CLN3;AP1G1;AP3D1;AP4M1;VTI1A;AP1G2;ASB15;VTI1B
GO_Biological_Process_2023__Post-Transcriptional Regulation Of Gene Expression (GO:0010608),0.338,1.0,1.0635446169069034,0.5216263717897717,TCOF1;GEMIN5;LARP4;LARP1;PCIF1;NUDT21;MAPKAPK5;RBM3;DUS3L;ATXN2;EIF4E;MSI1;MEX3D;ZC3H7A;YTHDC1;SPOUT1;TDRD7;ELP3;TSC1;NANOS3;METAP1;ATG14;EIF2S1;ZNF385A
"GO_Biological_Process_2023__Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)",0.3385579937304075,1.0,1.0963292649363812,0.57526793163218,CNOT7;CNOT8;EXOSC5;EXOSC6;EXOSC9;EXOSC2;EXOSC4
GO_Biological_Process_2023__Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),0.33880903490759756,1.0,1.0966719439470989,0.5616751996356876,SPEF2
GO_Biological_Process_2023__Regulation Of Autophagosome Maturation (GO:1901096),0.3389296956977964,0.9863278156127945,1.1138672996717758,0.5809669545159062,ATG12;CLN3;TECPR1;IRGM;CLEC16A
GO_Biological_Process_2023__Response To Peptide (GO:1901652),0.33901705115346037,1.0,1.0772925837789633,0.5356188985965346,MMP13;GNAI1;CACNA1A;EIF2B1;STAT6;FYN;STAT2
GO_Biological_Process_2023__Modulation Of Excitatory Postsynaptic Potential (GO:0098815),0.33903420523138833,1.0,1.0901717893980256,0.541675893176242,GRIN2A;CUX2;SLC8A3;RIMS2
GO_Biological_Process_2023__Positive Regulation Of Glucose Metabolic Process (GO:0010907),0.3395252837977296,1.0,1.0998232085260287,0.571953171897103,AKT2
GO_Biological_Process_2023__Diol Biosynthetic Process (GO:0034312),0.33958333333333335,1.0,1.102397639266723,0.5748700642735641,SPHK2;ACER1;SPTLC1;SPTLC2;QDPR;SPTSSA;SPTLC3;ASAH2;SPHK1
GO_Biological_Process_2023__Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),0.3404255319148936,1.0,1.083242048439297,0.5478543670735233,HSPA9;PTGES3;GAK;DNAJB1;DNAJC18;DNAJB14;HSPA14;DNAJB13
GO_Molecular_Function_2023__mRNA 3'-UTR AU-rich Region Binding (GO:0035925),0.341046277665996,1.0,1.0936710493469446,0.559269643431075,ELAVL1;ILF3;NUDT21;CPSF1;MEX3D;EXOSC9;KHSRP;EXOSC4;DHX36;CPEB2;FXR1;CPEB3
GO_Biological_Process_2023__Lamellipodium Organization (GO:0097581),0.341046277665996,1.0,1.0892299825864773,0.5399395144749881,ABLIM3;SNX2;RAC1;SPEF1;GOLPH3;MYO9B;DMTN
GO_Biological_Process_2023__Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990),0.34133611691022964,0.9947327223687991,1.1050559883699493,0.5744222145452071,EDN3;ACE2
GO_Biological_Process_2023__Base-Excision Repair (GO:0006284),0.3433433433433433,1.0,1.073092311939121,0.5359127042241565,SMUG1;POLE;XRCC1;LIG1;UNG;HUWE1;WRN;POLD1;NEIL2;POLB;RPA3;APEX2;XPA;APEX1;TDG;POLL
GO_Biological_Process_2023__Positive Regulation Of Programmed Cell Death (GO:0043068),0.344,1.0,1.0296150669986381,0.49503338889555804,WNT10B;IFNG;SLC6A2;PXT1;APAF1;DNM1L;PAWR;DIABLO;SPHK2;APC;MAP3K10;RNPS1;JMY;TGFB3;STK4;MARK4;PHLDA1;CTNNBL1;HRK;PRMT2;DNM2;CLU;RNF122;LGALS2;ZNF622;NRG1;STK3;CCAR2;TNFRSF12A;TFPT;CRADD;PRR7;CASP2;MCL1;SCRIB;SOD1;RRP1B;DUSP6;DKKL1;TRIM35;E2F1;ANO6;PPID;SQSTM1;AIFM1;HDAC6;FZD9;PDCD2;DCUN1D3;SIAH1;GBP1;CASP6;MELK;SFRP4;SLC27A4;DDX3X;ZNF268;ING4;KCNMA1
GO_Biological_Process_2023__Vascular Transport (GO:0010232),0.344,1.0,1.0507135650104718,0.5109964207391356,SLC7A3;SLC6A13;ABCC9;SLC22A5;SLC22A8;SLC2A13;SLC1A3;SLCO1C1;LRP3;SLC16A7;ATP8A1;SLC19A1;INSR;SLC4A8
GO_Molecular_Function_2023__Ubiquitin Ligase-Substrate Adaptor Activity (GO:1990756),0.34434434434434436,1.0,1.0585858744238863,0.5224023921700963,FEM1C;PDCD6;SKP1;TRPC4AP;FBXO4;FZR1;DCAF13;KEAP1;ZSWIM8;FEM1A;KLHDC1;KLHDC10;KLHL15;SPSB2
GO_Biological_Process_2023__RNA Biosynthetic Process (GO:0032774),0.34441087613293053,1.0,1.0806302351516515,0.5470604673034438,TAF7;MTERF1;HELB;NAT14;POLA1;NCOA6;TAF4;PRIM1;PRMT5;TBP;SMARCA5;SMN1;SETX
GO_Molecular_Function_2023__Damaged DNA Binding (GO:0003684),0.34503510531594783,1.0,1.0648762940743826,0.5199355119629852,ERCC4;XRCC1;ERCC1;UNG;ERCC2;PCNA;NBN;POLD1;SIRT6;RPA3;CUL4B;FANCG;PARP2;HMGB2;DCLRE1A;XPA;TDG;SDE2;CREBBP;PNKP;DCLRE1C;RAD18;NEIL3
GO_Biological_Process_2023__Carboxylic Acid Catabolic Process (GO:0046395),0.3452502553626149,1.0,1.0917935861751487,0.5667374591060829,GNPDA2;BCKDK;ACOT8;GNPDA1;AMDHD2;RENBP;PON3;NAGK
GO_Biological_Process_2023__Axonal Transport (GO:0098930),0.3460381143430291,1.0,1.0760507592824113,0.5340984850270398,RAB21;HSBP1;BLOC1S1;BLOC1S4;FBXW11;AP3D1;SOD1;KIF3A;AP3M2;HDAC6;MGARP;APEX1;AP3S1;TMEM108;AP3M1;SYBU;BLOC1S3;KIF4A;BLOC1S2;KIF3B
GO_Biological_Process_2023__Regulation Of Lymphocyte Proliferation (GO:0050670),0.3463114754098361,0.9943709928625064,1.1093105652445918,0.5741324952683061,FGF10;MYDGF;IL12A;IL12B;PTPN22;MZB1
GO_Biological_Process_2023__Regulation Of Regulated Secretory Pathway (GO:1903305),0.34673366834170855,1.0,1.0843320716980696,0.5403622276305369,RPH3A;SYT1;SYN1;RIMS4;RIMS2;SYT3;SYT17;RAB3A;SYT5;RAB3D;SYT15;TRPV6
GO_Molecular_Function_2023__snRNA Binding (GO:0017069),0.34704112337011034,1.0,1.0658989702819663,0.5307414245111242,GEMIN5;RBM22;SNRPB2;LSM7;PRPF31;LARP7;SF3B3;SART3;SNRNP70;PRPF4
GO_Biological_Process_2023__Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736),0.34782608695652173,0.7721726960172817,-1.0384841161923768,-0.2443317721856923,INCA1;IPO5;MEN1;NR2F2;HEXIM1;MYOCD;IPO7;HEXIM2
GO_Biological_Process_2023__Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922),0.34782608695652173,0.6823271522082304,-1.1231367947413697,-0.28517337621156585,WDTC1;ACADVL;CEACAM1;UBR4;APOC1;KLHL25;TRIB3;NCOR1;APOC3;APLP2
GO_Biological_Process_2023__Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.348,1.0,1.023173581485703,0.489511276123368,FOXN4;ZNF423;RNF14;ESRRB;JADE2;HMGA1;IGSF1;GPBP1;SSBP2;ZNF460;ZNF653;PPP2CA;PPARGC1B;ZNF682;ZNF350;ERC1;ZNF648;ZNF221;LMX1B;ZNF331;ZNF664;ZNF536;ZNF253;ACTR6;LIN54;CRX;SOX1;PTF1A;RBAK;ZNF85;ZKSCAN5;GPI;BAZ2A;KMT2D;TAF9;ZNF146;APBB3;ZNF628;TRRAP;SAP30L;RUVBL2;MLF2;ZNF273;DNM2;SERTAD3;WDR5;PFDN5;ZNF138;ZNF626;SSX2;FUS;ING2;REXO4;MZF1;TERF2IP;SRCAP;ZNF506;MAGED1;ZNF562;TCFL5;ZNF274;TULP3;HINT1;ZNF708;YAF2;RPL6;GZF1;KAT6A;ZNF395;NANOG;HCFC2;ZNF737;YEATS4;ZNF92;RALY;TCF3;ZNF713;GTF2IRD1;ZNF718;ZNF217;WWC2;ZFP37;ATXN1L;ZNF37A;ZFHX3;ATF5;ZNF263;SOX21;VPS72;ZNF90;ZNF675;PRMT5;WWC3;UBE2V1;MLXIPL;E2F1;ZNF33A;ZSCAN21;ZNF284;SPIN4;INSR;ZNF341;ZNF646;PPP2R1A;DDIT3;BTG1;ACTL6A;CARM1;SMARCA5;FOXK2;ING3;ZNF479;ATF7IP;ZNF268;CALR;ZNF398;ZNF219;ING4;PRKCQ;ZNF280C;SPIN1;SLC2A4RG;ASCC1;MEF2C;NCOA2;NONO;WWTR1;ZNF680;ZBTB11;YY1AP1;SUFU;ZBTB38;ATF7;NSD1;ZNHIT1;PHF19;CREM;DMTF1;JADE3;POFUT1;MYT1;ZNF732;HNRNPD;TCF7;GLI4
GO_Biological_Process_2023__Positive Regulation Of Apoptotic Process (GO:0043065),0.349,1.0,1.0279946993652762,0.49404094198782594,WNT10B;SLC6A2;PXT1;APAF1;DNM1L;PAWR;DIABLO;SPHK2;APC;MAP3K10;RNPS1;JMY;SIRT2;TGFB3;DYNLL1;STK4;NUPR1;PHLDA1;CTSV;CTNNBL1;HRK;PRMT2;DNM2;CLU;RNF122;LGALS2;ZNF622;NRG1;STK3;CDK5;CCAR2;TNFRSF12A;TFPT;SRPK2;CRADD;PRR7;CASP2;MCL1;SCRIB;SOD1;RRP1B;DUSP6;DKKL1;TRIM35;E2F1;ANO6;PPID;SQSTM1;AIFM1;SIK1;DDIT3;FZD9;BTG1;PDCD2;CARM1;DCUN1D3;SIAH1;CASP6;ADIPOQ;MELK;SFRP4;SLC27A4;DDX3X;ZNF268;ING4;KCNMA1
GO_Biological_Process_2023__Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),0.34944612286002014,1.0,1.0870596696064392,0.5405721898137339,BABAM1;FZR1;RINT1;UIMC1;NBN;TAOK3;DEPDC1B;CDK1;BRSK1;TAOK2;MRNIP;PLK1;TOPBP1;DONSON
GO_Molecular_Function_2023__DNA Secondary Structure Binding (GO:0000217),0.3496993987975952,1.0,1.0736982890569342,0.5353537189350618,HMGA1;LIN54;WRN;XRCC2;SMC5;RAD51AP1;HMGB2;RECQL4;MEF2C;XRCC3;FANCM;RAD51B;YY1;RAD18;NEIL3;NR0B1;GEN1
GO_Biological_Process_2023__Regulation Of Transferase Activity (GO:0051338),0.35030549898167007,1.0,1.0917786901714552,0.5587637828932105,NABP2;PPP1R3F;BAG5;HPF1;FEM1A;JMJD8;PINX1;EMP2
GO_Biological_Process_2023__Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.351,1.0,1.0206320746031234,0.4897921489382473,FGF17;WNT16;NWD1;TMEM119;IFNG;AMH;VSTM2A;MYOM1;FGF21;FGF18;CUX2;DKK1;MED26;EGF;NR1H2;FGF10;MAPK9;GSK3A;PRKAA1;IGF1;VPS35;ZNF580;CTCF;CLU;TERF2;PRKAG1;DDRGK1;POU4F1;SRPK2;TESC;MAP2K2;OCRL;LRP3;APP;WFS1;BVES;PTPN1;ERP29;ITCH;UBR5;ANKRD31;SCRIB;ZNF804A;NTRK2;DNMT1;MT3;IL13;CLDN3;LAMP3;E2F1;OSR2;DGKQ;PTPN22;AVP;FER1L6;NTS;CALCOCO1;BRAF;DHX36;TLR3;INHBA;SFRP4;CITED1;DDX3X;BMPR1A;PLSCR1;CALCR;MEF2C;DNMT3B
GO_Biological_Process_2023__Regulation Of Smoothened Signaling Pathway (GO:0008589),0.351,1.0,1.0571908505609449,0.5254059760124733,TXNDC15;IFT81;FBXL17;GLI1;MOSMO;GLIS2;DHH;TULP3;MGRN1;MEGF8;HERC4;GAS8;PDCL;SUFU;FUZ;DLG5;BTRC;CREBBP;ULK3;VCP
GO_Biological_Process_2023__Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),0.35135135135135137,0.9982370409327679,1.105674031020194,0.5786593047686112,OAS1;YTHDF3;ISG15;CNOT7;STAT2;SAMHD1;DCST1;OAS3
GO_Molecular_Function_2023__Notch Binding (GO:0005112),0.35173824130879344,1.0,1.0864216079386384,0.5532778883172593,MEGF10;NCOR2;DLL3;GALNT11;DTX1
GO_Biological_Process_2023__Regulation Of Telomerase Activity (GO:0051972),0.352,1.0,1.067055666275088,0.5275294143890024,ERCC4;NABP2;PTGES3;AURKB;CCT2;PARN;MAPKAPK5;MAP2K7;SRC;POT1;TERF1;DKC1;TNKS;TCP1;PRKCQ;PINX1;MAP3K4;TNIP1;KLF4;PNKP;HMBOX1;PKIB;MAPK3;GDF1;WRAP53
GO_Biological_Process_2023__Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),0.35264227642276424,1.0,1.0953068915257864,0.552947877694784,RAD50;EDC4;ANKLE1;DCP1B;RNASE2;DNA2;EXD2;DICER1
GO_Biological_Process_2023__Regulation Of Cell Communication (GO:0010646),0.353,1.0,1.0558693340234855,0.5156518090966804,GRK6;CDC42SE2;NCLN;YWHAG;CDK13;SOCS2;NUP62;NCOA5;PTPN1;HCN1;SRI;CCNK;IGFBPL1;ITGB8;TYMP;MTCH1;SCG5
GO_Molecular_Function_2023__Chemorepellent Activity (GO:0045499),0.35306122448979593,1.0,1.100059644051262,0.5563803618843304,SEMA3E;NRG1
GO_Biological_Process_2023__Regulation Of Myeloid Cell Differentiation (GO:0045637),0.3538928210313448,0.9968829893795058,1.1039146129905069,0.5532227318678687,HSPA9;PRMT1;PEX2;CNOT4;EIF6;MEF2C;L3MBTL1
GO_Molecular_Function_2023__Glutamate Receptor Binding (GO:0035254),0.3539731682146543,1.0,1.0975917143230183,0.5633131327557005,CAMK2A;GNAS
GO_Molecular_Function_2023__Hexosyltransferase Activity (GO:0016758),0.354,1.0,1.0443345284234549,0.5052687998801306,FUT1;UGT3A1;B4GALT7;DPY19L4;UGT2B28;FUT7;POMT1;FUT2;TMTC3;DPY19L3;POMT2;CSGALNACT1;DPY19L2P2;PIGM;UGT3A2;B4GALT3;UGT2A1;DPY19L2;GCNT4;CSGALNACT2;ALG1;GCNT7;DPY19L1;POFUT1;MGAT1;GBA2
GO_Biological_Process_2023__Positive Regulation Of Neurogenesis (GO:0050769),0.355,1.0,1.0506821663091102,0.5161427197867932,HAPLN4;IFNG;PLXNC1;CUX2;SERPINF1;CDKL3;SMARCD3;CHODL;MME;NAP1L1;FBXW8
"GO_Molecular_Function_2023__RNA Exonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016896)",0.3551307847082495,1.0,1.0774040371008173,0.5373665580564312,USB1;POLRMT;CNOT7;PAN2;XRN2;ERI2;CNOT8;EXOSC5;EXOSC9;EXOSC2;EXOSC4;ERI1
GO_Biological_Process_2023__Regulation Of mRNA Metabolic Process (GO:1903311),0.3559498956158664,1.0,1.1007771034079592,0.5796692627514101,PTCD2;MAGOHB;SAFB2;SRPK2;NCBP1
GO_Biological_Process_2023__Regulation Of Type I Interferon Production (GO:0032479),0.356,1.0,1.0493686187475388,0.5144952709881057,ATG12;TBK1;RNF216;G3BP1;DDX56;POLA1;IRGM;OTUD5;ZCCHC3;GAPDH;CYLD;ITCH;RAB2B;IRF3;PTPN22;PTPN11;DDX3X;IRAK1;XAF1;TICAM2;TRIM56;MAVS
GO_Molecular_Function_2023__RNA Polymerase Core Enzyme Binding (GO:0043175),0.35678391959798994,1.0,1.071863386096177,0.536639624335626,ESRRB;URI1;ELOF1;RRN3;PEX2;RRN3P2;RPRD1B;CCAR2;UVSSA;MAF1;NCOA3;CDC73;RPRD2;AGO2;WAC;RTRAF
GO_Biological_Process_2023__Steroid Biosynthetic Process (GO:0006694),0.357,1.0,1.0550783849349914,0.5214276277657964,CYP19A1;SRD5A1;AMACR;HSD17B3;FAXDC2;HSD3B7;OSBPL2;CYP46A1;ACOT8;BAAT;PRLR
GO_Biological_Process_2023__Regulation Of Histone Acetylation (GO:0035065),0.35714285714285715,1.0,1.0840993115065367,0.5534943015372678,NOS1;GLYR1;BAZ1B
GO_Molecular_Function_2023__Hsp70 Protein Binding (GO:0030544),0.35721493440968716,1.0,1.0735082432177792,0.5291897881731855,PGLYRP1;DNAJB1;DNAJC18;DNAJB14;GPR37;CYP2E1;PPID;FICD;TSC1;DNAJC2;DNAJB12
GO_Biological_Process_2023__Lamellipodium Assembly (GO:0030032),0.35721493440968716,1.0,1.0903430035336303,0.5458901908493496,ABLIM3;RAC1;SPEF1;GOLPH3
GO_Biological_Process_2023__mRNA Export From Nucleus (GO:0006406),0.35735735735735735,1.0,1.0485838442451765,0.5141869764011162,NUP107;NXF3;THOC3;MAGOHB;UPF1;NXT1;THOC2;NUP93;SARNP;ENY2;THOC6;FMR1;NUP214;DDX39A;NCBP1;YTHDC1;SMG1;DDX19B;GLE1;FYTTD1;MCM3AP;RAE1
GO_Biological_Process_2023__Response To ATP (GO:0033198),0.3574338085539715,1.0,1.0795412593031766,0.5450947568685757,P2RY11;SSH1;HSP90B1;TAF1;TRPC3;DGKQ
GO_Biological_Process_2023__Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),0.3578076525336091,1.0,1.0818226858593525,0.5672672172413222,ACSL6;ELOVL7;ACSBG2;ACSL4;ELOVL6;TECR;ACSF3;ELOVL5
GO_Biological_Process_2023__Positive Regulation Of Peptide Hormone Secretion (GO:0090277),0.358,1.0,1.0657221920920248,0.5196726851511287,TNFSF11;PSMD9;PDX1;BLK;NNAT;TCF7L2;LRRC8A;SIRT6;TRH;TM7SF3;CRH;ACSL4;POLR2D;GHRHR;AIMP1
GO_Biological_Process_2023__Anterograde Axonal Transport (GO:0008089),0.35971943887775554,1.0,1.0662917255415243,0.5288132069659794,RAB21;TRIM46;MAPK8IP3;BLOC1S1;BLOC1S4;AP3D1;SOD1;KIF3A;AP3M2;MGARP;APEX1;AP3S1;KIF5A;AP3M1;KIF5B;BLOC1S3;KIF4A;BLOC1S2;KIF3B
GO_Biological_Process_2023__Regulation Of Heart Contraction (GO:0008016),0.36,1.0,1.050646938999201,0.5165286649013822,NOS1;FOXN4;ATP2A1;GSK3A;ATP2B1;ACE2;SLC8A3;CALM3;APLN;CACNA1C;KCNE5;CELF2;SRI;PRKACA;CYP2J2;TH;TMEM65
GO_Molecular_Function_2023__Taste Receptor Activity (GO:0008527),0.3602865916069601,1.0,1.0877178101195693,0.5535118916438174,TAS2R30;TAS2R43;TAS2R8;TAS2R13;TAS2R1;TAS2R31;TAS2R46;TAS2R10;TAS2R14
GO_Biological_Process_2023__Regulation Of Meiotic Cell Cycle (GO:0051445),0.36057201225740554,1.0,1.0861322812913543,0.5459437234679951,ANAPC5;FZR1;ANAPC2;ANAPC10;CDC23;CDC26;ANAPC4;ANAPC7
GO_Molecular_Function_2023__Exopeptidase Activity (GO:0008238),0.361,1.0,1.0495489181044615,0.5157414524071586,CPA2;CTSA;ACE2;DPP9;MME;KDM8;METAP2;LTA4H
GO_Biological_Process_2023__Positive Regulation Of Endothelial Cell Migration (GO:0010595),0.361,1.0,1.0456713880182815,0.5113598689344222,FUT1;FGF18;PDCD6;EGF;EMC10;RAC1;GPI;ZNF580;CD40
GO_Biological_Process_2023__Peptidyl-Lysine Modification (GO:0018205),0.361,1.0,1.0407350413721086,0.5044187354693077,PIAS4;TRIM28;BLOC1S1;MDM2;SIRT2;SAE1;UBE2I;ZMIZ2;SENP1;NNAT;HINT1;NSMCE2;NSMCE4A;NSMCE1;PLOD3;TRPM4;UBA2;EID3;SMC5;HDAC6;SUMO3;SIRT4;PIAS3;SENP5;RNF113A;NDUFAB1;SUMO4
GO_Biological_Process_2023__Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.3614457831325301,1.0,1.06858736346698,0.5307881518942911,DNM1L;NUPR1;FIS1;SOD1;S100A9;S100A8;DDIT3;SIAH1
GO_Biological_Process_2023__Axon Extension (GO:0048675),0.36168032786885246,1.0,1.0767523206750678,0.5467173137029048,MAP1B;CDK5;ULK1;SEMA3A;NELL2;AUTS2;SSNA1;PPP3CB;USP9X
GO_Biological_Process_2023__Oxoacid Metabolic Process (GO:0043436),0.36271529888551163,1.0,1.090478932830017,0.5581227692043661,AMH;SULT1B1;PPA2;SULT1A3
GO_Biological_Process_2023__Gliogenesis (GO:0042063),0.3631739572736521,1.0,1.082729622469296,0.5434031405398945,HAPLN4;PAX2;METTL14;MMP24;METRN
GO_Molecular_Function_2023__NAD+ ADP-ribosyltransferase Activity (GO:0003950),0.36363636363636365,1.0,1.062402090593954,0.532358023478283,SIRT2;PARP8;PARP11;SIRT6;PARP10;TNKS2;TNKS;PARP2;SIRT4
GO_Biological_Process_2023__Cellular Response To Misfolded Protein (GO:0071218),0.36400817995910023,1.0,1.0854729578026792,0.5466549966600159,DERL1;DNAJC18;DNAJB14;RNF126;UBE2W;TOR1A
GO_Molecular_Function_2023__rRNA Binding (GO:0019843),0.36436436436436437,1.0,1.064031934673325,0.5221356332800353,MDM2;SBDS;RPS5;PPAN;NPM1;UTP23;DDX28;CIRBP;RPS14;EMG1;FASTKD5;ERI1
GO_Biological_Process_2023__Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),0.36482412060301506,1.0,1.0696755927892716,0.5337403318020143,CAMK2A;TYK2;OCIAD1;OCIAD2;GHR;PRLR
GO_Biological_Process_2023__Eye Development (GO:0001654),0.365,1.0,1.049395815676528,0.5186663938191428,NEUROD4;ADAMTS18;CEP290;PAX2;SMG9;NIPBL;COL5A1;GDF3;CACNA1C;PBX4;SALL2;CRYBA4;SIPA1L3;POLR2D
GO_Biological_Process_2023__Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),0.365625,1.0,1.0831270664912462,0.5659867212928444,AURKB;ANAPC5;NSMCE2;CDC23
GO_Biological_Process_2023__Positive Regulation Of Neuron Death (GO:1901216),0.3657314629258517,1.0,1.0638851365495894,0.5324403073075785,IFNG;NUPR1;CLU;CDK5;SRPK2;FYN
GO_Biological_Process_2023__Transport Across Blood-Brain Barrier (GO:0150104),0.366,1.0,1.0414189737668436,0.5058666198773554,SLC7A3;SLC6A13;ABCC9;SLC22A5;SLC22A8;SLC2A13;SLC1A3;SLCO1C1;LRP3;SLC16A7;ATP8A1;SLC19A1;INSR;SLC4A8
GO_Biological_Process_2023__Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),0.36635706914344685,1.0,1.090546004367754,0.5614775946632619,SH2B1;TGFB3;NUP93;DAB2;RBPMS;BMPR1A
